Time,SN
1.793258285723076824e+03,8.517701579001453638e+01
1.793261063476923027e+03,9.481673139628786373e+01
1.793263841230769231e+03,8.226256536809117392e+01
1.793266618984615434e+03,8.882809096556236739e+01
1.793269396738461410e+03,8.512502984120729366e+01
1.793272174492307613e+03,8.850868124248431457e+01
1.793274952246153816e+03,7.664710226245369995e+01
1.793277730000000020e+03,8.796596938396881171e+01
1.793280507753845995e+03,9.655141269142005456e+01
1.793283285507692199e+03,9.792277379075611066e+01
1.793286063261538402e+03,8.966305581870372521e+01
1.793288841015384605e+03,8.314096575121249089e+01
1.793291618769230809e+03,8.818204938293418138e+01
1.793294396523076784e+03,8.761310300378460170e+01
1.793297174276922988e+03,8.184754511497145302e+01
1.793299952030769191e+03,8.505229190934306871e+01
1.793302729784615394e+03,8.554091687833418689e+01
1.793305507538461370e+03,8.882527173844847823e+01
1.793308285292307573e+03,9.079847390656750861e+01
1.793311063046153777e+03,9.049321871291832053e+01
1.793313840799999980e+03,9.644060690014686088e+01
1.793316618553846183e+03,7.663800959234410470e+01
1.793319396307692159e+03,9.607903461673134871e+01
1.793322174061538362e+03,7.764058668418070397e+01
1.793324951815384566e+03,9.369108797725598947e+01
1.793327729569230769e+03,8.835388140117966316e+01
1.793330507323076745e+03,8.922942944925082998e+01
1.793333285076922948e+03,8.419452390122548024e+01
1.793336062830769151e+03,8.347237203987575072e+01
1.793338840584615355e+03,8.805828227573648803e+01
1.793341618338461558e+03,9.087968869880752720e+01
1.793344396092307534e+03,9.143931849108706444e+01
1.793347173846153737e+03,9.063857853623666472e+01
1.793349951599999940e+03,8.794241731088175129e+01
1.793352729353846144e+03,7.746265550070098982e+01
1.793355507107692347e+03,9.393390923034054651e+01
1.793358284861538323e+03,8.900386958942445403e+01
1.793361062615384526e+03,8.121321297475448375e+01
1.793363840369230729e+03,9.153218533796933798e+01
1.793366618123076933e+03,8.277021854008997082e+01
1.793369395876922908e+03,8.674204679645174565e+01
1.793372173630769112e+03,7.975726274312761177e+01
1.793374951384615315e+03,8.708140443455397417e+01
1.793377729138461518e+03,7.980519841214935184e+01
1.793380506892307722e+03,9.512861602895607405e+01
1.793383284646153697e+03,8.408392808131264928e+01
1.793386062399999901e+03,8.475545715323950446e+01
1.793388840153846104e+03,8.403419864637812964e+01
1.793391617907692307e+03,9.777016622305187354e+01
1.793394395661538510e+03,8.157240484349668463e+01
1.793397173415384486e+03,9.290521445958819413e+01
1.793399951169230690e+03,9.401156482825172134e+01
1.793402728923076893e+03,8.550539233729311661e+01
1.793405506676923096e+03,8.702972395023212471e+01
1.793408284430769072e+03,8.364194053323005562e+01
1.793411062184615275e+03,8.709824158570354768e+01
1.793413839938461479e+03,8.196783817418513252e+01
1.793416617692307682e+03,8.053406225529440121e+01
1.793419395446153885e+03,8.768689828573056388e+01
1.793422173199999861e+03,7.983304267418735378e+01
1.793424950953846064e+03,8.271628845894996118e+01
1.793427728707692268e+03,8.633269401291880740e+01
1.793430506461538471e+03,9.000186234315557954e+01
1.793433284215384447e+03,8.502122683400142478e+01
1.793436061969230650e+03,9.128428297390082946e+01
1.793438839723076853e+03,7.837107582492349422e+01
1.793441617476923057e+03,8.289586132056471968e+01
1.793444395230769260e+03,9.291184782975385303e+01
1.793447172984615236e+03,8.150954473854233129e+01
1.793449950738461439e+03,8.690229704726210969e+01
1.793452728492307642e+03,8.805795070673761415e+01
1.793455506246153845e+03,9.211233257644866512e+01
1.793458283999999821e+03,8.510558454763365432e+01
1.793461061753846025e+03,9.123797422400103585e+01
1.793463839507692228e+03,8.386604765932992223e+01
1.793466617261538431e+03,8.923274990695566089e+01
1.793469395015384634e+03,9.299643021115225849e+01
1.793472172769230610e+03,8.386784845751797945e+01
1.793474950523076814e+03,8.661672511062296564e+01
1.793477728276923017e+03,8.656854408932791500e+01
1.793480506030769220e+03,8.457593304673565626e+01
1.793483283784615423e+03,9.115443844307480958e+01
1.793486061538461399e+03,8.983749428119725167e+01
1.793488839292307603e+03,9.509325529894400120e+01
1.793491617046153806e+03,8.855541369673646557e+01
1.793494394800000009e+03,8.105010747121514214e+01
1.793497172553845985e+03,8.979582843659891012e+01
1.793499950307692188e+03,8.488547052708243257e+01
1.793502728061538392e+03,7.941966221768224443e+01
1.793505505815384595e+03,7.867666957253852900e+01
1.793508283569230798e+03,9.156056003706666502e+01
1.793511061323076774e+03,8.972688584234843745e+01
1.793513839076922977e+03,8.575545753067167709e+01
1.793516616830769181e+03,8.592402184343471561e+01
1.793519394584615384e+03,8.561179860210995685e+01
1.793522172338461587e+03,8.859026290194189812e+01
1.793524950092307563e+03,8.408784409788002279e+01
1.793527727846153766e+03,7.210853259464174414e+01
1.793530505599999969e+03,8.548310828184240506e+01
1.793533283353846173e+03,7.630804935204002959e+01
1.793536061107692149e+03,8.503393979683556836e+01
1.793538838861538352e+03,8.686326993497183935e+01
1.793541616615384555e+03,8.243530097059030481e+01
1.793544394369230758e+03,8.669557249066379256e+01
1.793547172123076962e+03,7.272951096208538502e+01
1.793549949876922938e+03,8.637771917339887295e+01
1.793552727630769141e+03,7.127692377289551473e+01
1.793555505384615344e+03,8.294446739860963191e+01
1.793558283138461547e+03,8.115031706656756683e+01
1.793561060892307523e+03,8.157233878525447324e+01
1.793563838646153727e+03,6.865772862653385289e+01
1.793566616399999930e+03,6.950130142996755467e+01
1.793569394153846133e+03,7.069742621636778779e+01
1.793572171907692336e+03,7.833941087481846921e+01
1.793574949661538312e+03,7.165605482922168790e+01
1.793577727415384516e+03,7.216096102896705133e+01
1.793580505169230719e+03,6.299597536309261159e+01
1.793583282923076922e+03,6.491043772604061246e+01
1.793586060676922898e+03,6.228674089038261741e+01
1.793588838430769101e+03,5.823560650019167184e+01
1.793591616184615305e+03,5.787509914637922748e+01
1.793594393938461508e+03,5.315902557694725772e+01
1.793597171692307711e+03,6.257229708377204958e+01
1.793599949446153687e+03,6.128669614562189594e+01
1.793602727199999890e+03,6.201068445455602074e+01
1.793605504953846093e+03,6.244769199780499491e+01
1.793608282707692297e+03,5.451277248519226504e+01
1.793611060461538500e+03,5.172689106699434092e+01
1.793613838215384476e+03,6.009541220863015809e+01
1.793616615969230679e+03,5.260029429229708597e+01
1.793619393723076882e+03,4.067284228952201630e+01
1.793622171476923086e+03,4.794133896155442898e+01
1.793624949230769062e+03,4.802223017869484778e+01
1.793627726984615265e+03,3.958605001380621502e+01
1.793630504738461468e+03,4.906826816855068074e+01
1.793633282492307671e+03,4.577737690603402143e+01
1.793636060246153875e+03,4.332184437873963390e+01
1.793638837999999851e+03,4.679583282576656700e+01
1.793641615753846054e+03,4.223381956710593954e+01
1.793644393507692257e+03,4.204325882730017128e+01
1.793647171261538460e+03,4.303875999350066195e+01
1.793649949015384664e+03,4.013578901253864473e+01
1.793652726769230640e+03,3.865277368826264848e+01
1.793655504523076843e+03,4.124189515340439272e+01
1.793658282276923046e+03,3.889300672346650600e+01
1.793661060030769249e+03,2.657268141965911923e+01
1.793663837784615225e+03,3.509594965667442779e+01
1.793666615538461429e+03,3.715337340609296746e+01
1.793669393292307632e+03,4.278218090746213420e+01
1.793672171046153835e+03,3.525776315225142810e+01
1.793674948800000038e+03,3.087569913569324598e+01
1.793677726553846014e+03,3.284677239209008803e+01
1.793680504307692217e+03,4.334870538347852431e+01
1.793683282061538421e+03,3.818192378805102294e+01
1.793686059815384624e+03,3.656722269302650830e+01
1.793688837569230600e+03,3.096251105880823928e+01
1.793691615323076803e+03,3.399114007415771255e+01
1.793694393076923006e+03,3.808465058200326325e+01
1.793697170830769210e+03,3.388089074838830328e+01
1.793699948584615413e+03,3.602173910670155976e+01
1.793702726338461389e+03,3.633227885259425705e+01
1.793705504092307592e+03,3.710199141998445782e+01
1.793708281846153795e+03,4.040441597512575811e+01
1.793711059599999999e+03,4.193029699275393796e+01
1.793713837353846202e+03,4.325715747125079247e+01
1.793716615107692178e+03,4.228491616570565270e+01
1.793719392861538381e+03,3.892709105362846600e+01
1.793722170615384584e+03,5.486658003760245350e+01
1.793724948369230788e+03,3.908340184553236440e+01
1.793727726123076764e+03,5.276206068724729903e+01
1.793730503876922967e+03,5.782503447679047781e+01
1.793733281630769170e+03,5.119030058570580621e+01
1.793736059384615373e+03,4.967600277767311923e+01
1.793738837138461577e+03,4.763325445421043725e+01
1.793741614892307553e+03,5.878028411203607106e+01
1.793744392646153756e+03,6.264126488361995371e+01
1.793747170399999959e+03,5.421516586778902536e+01
1.793749948153846162e+03,6.363821573514780994e+01
1.793752725907692138e+03,6.323759266791255840e+01
1.793755503661538341e+03,6.523824221710611937e+01
1.793758281415384545e+03,7.090107604857468004e+01
1.793761059169230748e+03,6.204534065658878461e+01
1.793763836923076951e+03,6.225987671818528213e+01
1.793766614676922927e+03,6.147647213902278907e+01
1.793769392430769130e+03,6.751836382412282944e+01
1.793772170184615334e+03,6.662176358763920803e+01
1.793774947938461537e+03,7.681778484558233799e+01
1.793777725692307740e+03,8.029994853675444233e+01
1.793780503446153716e+03,6.587493765640249421e+01
1.793783281199999919e+03,7.032452570844232298e+01
1.793786058953846123e+03,7.450552073173629708e+01
1.793788836707692326e+03,7.665564923246648732e+01
1.793791614461538302e+03,7.868476031092092171e+01
1.793794392215384505e+03,7.176335222754070742e+01
1.793797169969230708e+03,7.348633355762160591e+01
1.793799947723076912e+03,8.460240686086761741e+01
1.793802725476923115e+03,7.789760387294501243e+01
1.793805503230769091e+03,8.506091515146384552e+01
1.793808280984615294e+03,7.360670634902906784e+01
1.793811058738461497e+03,8.103501893552638080e+01
1.793813836492307701e+03,8.365833869072466200e+01
1.793816614246153677e+03,8.159466034895076803e+01
1.793819391999999880e+03,7.268245846621800865e+01
1.793822169753846083e+03,8.191955429274221956e+01
1.793824947507692286e+03,7.744783676151558893e+01
1.793827725261538490e+03,7.164982298932378058e+01
1.793830503015384465e+03,7.675056795816325916e+01
1.793833280769230669e+03,7.979393187134064647e+01
1.793836058523076872e+03,7.715809370874485751e+01
1.793838836276923075e+03,7.815529453669601878e+01
1.793841614030769279e+03,8.289034857485673058e+01
1.793844391784615254e+03,7.513475725583023745e+01
1.793847169538461458e+03,7.309552357540606238e+01
1.793849947292307661e+03,7.518409433359025229e+01
1.793852725046153864e+03,8.029770723152793721e+01
1.793855502799999840e+03,8.008459660373043221e+01
1.793858280553846043e+03,7.601493744718693790e+01
1.793861058307692247e+03,7.507063683835349366e+01
1.793863836061538450e+03,7.196731483289691766e+01
1.793866613815384653e+03,6.640959622091564540e+01
1.793869391569230629e+03,7.422096383341077797e+01
1.793872169323076832e+03,6.854299651934590543e+01
1.793874947076923036e+03,7.321481710052474057e+01
1.793877724830769239e+03,7.118813694168105144e+01
1.793880502584615215e+03,7.093735559632810350e+01
1.793883280338461418e+03,7.019638354785242029e+01
1.793886058092307621e+03,7.071466590229262295e+01
1.793888835846153825e+03,7.268902906986436108e+01
1.793891613600000028e+03,7.660085458536821079e+01
1.793894391353846004e+03,7.073362978739474727e+01
1.793897169107692207e+03,7.863784507450944261e+01
1.793899946861538410e+03,7.720529911677924417e+01
1.793902724615384614e+03,6.823069739645865184e+01
1.793905502369230817e+03,7.474247413777192151e+01
1.793908280123076793e+03,7.257547471549507634e+01
1.793911057876922996e+03,7.074725570337675151e+01
1.793913835630769199e+03,7.748412983357593475e+01
1.793916613384615403e+03,7.582508278348149133e+01
1.793919391138461378e+03,7.277490559236659351e+01
1.793922168892307582e+03,7.224291992303079724e+01
1.793924946646153785e+03,6.674417802395626609e+01
1.793927724399999988e+03,7.466238971987266382e+01
1.793930502153846192e+03,7.172969375754843213e+01
1.793933279907692167e+03,7.290832406707484381e+01
1.793936057661538371e+03,7.294409616102265659e+01
1.793938835415384574e+03,7.246181940156324686e+01
1.793941613169230777e+03,6.793940551438743114e+01
1.793944390923076753e+03,7.447575174494136263e+01
1.793947168676922956e+03,6.827939013730282625e+01
1.793949946430769160e+03,7.625545104825309295e+01
1.793952724184615363e+03,7.579675177280633136e+01
1.793955501938461566e+03,7.182294972960951895e+01
1.793958279692307542e+03,7.621282499438214586e+01
1.793961057446153745e+03,7.865547067539108639e+01
1.793963835199999949e+03,8.631863135718472790e+01
1.793966612953846152e+03,8.614067120171885961e+01
1.793969390707692355e+03,8.005217114897862984e+01
1.793972168461538331e+03,6.984181842320803923e+01
1.793974946215384534e+03,7.966317736799975080e+01
1.793977723969230738e+03,7.826922979387460089e+01
1.793980501723076941e+03,7.894306912481253846e+01
1.793983279476922917e+03,8.434351689290754450e+01
1.793986057230769120e+03,7.580852867949715801e+01
1.793988834984615323e+03,8.064694221440041133e+01
1.793991612738461527e+03,7.610858372364789659e+01
1.793994390492307730e+03,6.989868798969121144e+01
1.793997168246153706e+03,7.757526538656847492e+01
1.793999945999999909e+03,8.125934525683406662e+01
1.794002723753846112e+03,7.661069242656543565e+01
1.794005501507692315e+03,7.789347957366001651e+01
1.794008279261538291e+03,7.060515504675545628e+01
1.794011057015384495e+03,7.890225925467747459e+01
1.794013834769230698e+03,8.272163787584861439e+01
1.794016612523076901e+03,8.185720416092404150e+01
1.794019390276923104e+03,6.681428959912877019e+01
1.794022168030769080e+03,8.111783434428232908e+01
1.794024945784615284e+03,7.367209137931700980e+01
1.794027723538461487e+03,7.407118935269095061e+01
1.794030501292307690e+03,8.100806897822948827e+01
1.794033279046153893e+03,7.135558429401555713e+01
1.794036056799999869e+03,6.694633836725627418e+01
1.794038834553846073e+03,7.775641474988091773e+01
1.794041612307692276e+03,7.501222702523530472e+01
1.794044390061538479e+03,7.653356664944890042e+01
1.794047167815384455e+03,6.486525613340008078e+01
1.794049945569230658e+03,7.292014717762199894e+01
1.794052723323076862e+03,6.969855966998846952e+01
1.794055501076923065e+03,7.504338944210826412e+01
1.794058278830769268e+03,7.699100933969296534e+01
1.794061056584615244e+03,7.824024497857611493e+01
1.794063834338461447e+03,8.060346995117504321e+01
1.794066612092307651e+03,7.707156544582296931e+01
1.794069389846153854e+03,7.762690690218646239e+01
1.794072167599999830e+03,7.889836356769454540e+01
1.794074945353846033e+03,7.374276067922630773e+01
1.794077723107692236e+03,7.996673162020174175e+01
1.794080500861538439e+03,6.454185695715699467e+01
1.794083278615384643e+03,7.518758864584884805e+01
1.794086056369230619e+03,6.958856045253153866e+01
1.794088834123076822e+03,7.929839051310904097e+01
1.794091611876923025e+03,7.061662400705655784e+01
1.794094389630769228e+03,7.580577465183193908e+01
1.794097167384615432e+03,8.084870782577232262e+01
1.794099945138461408e+03,7.429051259403443908e+01
1.794102722892307611e+03,6.654606802006243527e+01
1.794105500646153814e+03,7.280325964276411810e+01
1.794108278400000017e+03,7.352896616357391224e+01
1.794111056153845993e+03,7.665581060616601405e+01
1.794113833907692197e+03,8.018234475443158260e+01
1.794116611661538400e+03,8.601496339069777264e+01
1.794119389415384603e+03,7.388136285943346593e+01
1.794122167169230806e+03,6.982206566784142865e+01
1.794124944923076782e+03,7.324958819870352045e+01
1.794127722676922986e+03,7.522992653722631928e+01
1.794130500430769189e+03,7.897040990003229410e+01
1.794133278184615392e+03,7.625119856232893767e+01
1.794136055938461368e+03,7.397506147637285778e+01
